chart,age,age_units,gender,measure,measure_units,L,M,S
fenton_2025,34.14285714,weeks,f,length,cm,1,44.24454718,0.054032781
fenton_2025,34.28571429,weeks,f,length,cm,1,44.42713988,0.053771984
fenton_2025,34.42857143,weeks,f,length,cm,1,44.60788702,0.053513174
fenton_2025,34.57142857,weeks,f,length,cm,1,44.78591459,0.053256377
fenton_2025,34.71428571,weeks,f,length,cm,1,44.96092565,0.05300162
fenton_2025,34.85714286,weeks,f,length,cm,1,45.13320039,0.05274893
fenton_2025,35,weeks,f,length,cm,1,45.30304407,0.052498331
fenton_2025,35.14285714,weeks,f,length,cm,1,45.47076199,0.052249852
fenton_2025,35.28571429,weeks,f,length,cm,1,45.6366594,0.052003517
fenton_2025,35.42857143,weeks,f,length,cm,1,45.80104158,0.051759354
fenton_2025,35.57142857,weeks,f,length,cm,1,45.96420318,0.051517389
fenton_2025,35.71428571,weeks,f,length,cm,1,46.12619432,0.051277648
fenton_2025,35.85714286,weeks,f,length,cm,1,46.28682057,0.051040156
fenton_2025,36,weeks,f,length,cm,1,46.44587692,0.050804942
fenton_2025,36.14285714,weeks,f,length,cm,1,46.60315831,0.05057203
fenton_2025,36.28571429,weeks,f,length,cm,1,46.7584597,0.050341448
fenton_2025,36.42857143,weeks,f,length,cm,1,46.91157607,0.050113222
fenton_2025,36.57142857,weeks,f,length,cm,1,47.06230918,0.049887376
fenton_2025,36.71428571,weeks,f,length,cm,1,47.2106177,0.049663912
fenton_2025,36.85714286,weeks,f,length,cm,1,47.35661717,0.049442807
fenton_2025,37,weeks,f,length,cm,1,47.50042994,0.049224035
fenton_2025,37.14285714,weeks,f,length,cm,1,47.64217837,0.049007573
fenton_2025,37.28571429,weeks,f,length,cm,1,47.78198483,0.048793396
fenton_2025,37.42857143,weeks,f,length,cm,1,47.91997167,0.04858148
fenton_2025,37.57142857,weeks,f,length,cm,1,48.0562603,0.0483718
fenton_2025,37.71428571,weeks,f,length,cm,1,48.19094999,0.048164332
fenton_2025,37.85714286,weeks,f,length,cm,1,48.32411794,0.047959051
fenton_2025,38,weeks,f,length,cm,1,48.45584039,0.047755933
fenton_2025,38.14285714,weeks,f,length,cm,1,48.58619355,0.047554954
fenton_2025,38.28571429,weeks,f,length,cm,1,48.71525367,0.047356088
fenton_2025,38.42857143,weeks,f,length,cm,1,48.84309695,0.047159313
fenton_2025,38.57142857,weeks,f,length,cm,1,48.96979962,0.046964602
fenton_2025,38.71428571,weeks,f,length,cm,1,49.09543751,0.046771932
fenton_2025,38.85714286,weeks,f,length,cm,1,49.22008606,0.046581278
fenton_2025,39,weeks,f,length,cm,1,49.3438207,0.046392616
fenton_2025,39.14285714,weeks,f,length,cm,1,49.46671686,0.046205922
fenton_2025,39.28571429,weeks,f,length,cm,1,49.58884997,0.04602117
fenton_2025,39.42857143,weeks,f,length,cm,1,49.71029547,0.045838337
fenton_2025,39.57142857,weeks,f,length,cm,1,49.8311288,0.045657398
fenton_2025,39.71428571,weeks,f,length,cm,1,49.95142596,0.045478329
fenton_2025,39.85714286,weeks,f,length,cm,1,50.07126351,0.045301105
fenton_2025,40,weeks,f,length,cm,1,50.190718,0.045125702
fenton_2025,40.14285714,weeks,f,length,cm,1,50.30986601,0.044952095
fenton_2025,40.28571429,weeks,f,length,cm,1,50.42878411,0.044780259
fenton_2025,40.42857143,weeks,f,length,cm,1,50.54754887,0.044610172
fenton_2025,40.57142857,weeks,f,length,cm,1,50.66623475,0.044441807
fenton_2025,40.71428571,weeks,f,length,cm,1,50.78486783,0.044275141
fenton_2025,40.85714286,weeks,f,length,cm,1,50.90342581,0.044110149
fenton_2025,41,weeks,f,length,cm,1,51.02188426,0.043946806
fenton_2025,41.14285714,weeks,f,length,cm,1,51.14021879,0.043785089
fenton_2025,41.28571429,weeks,f,length,cm,1,51.25840497,0.043624973
fenton_2025,41.42857143,weeks,f,length,cm,1,51.37641839,0.043466433
fenton_2025,41.57142857,weeks,f,length,cm,1,51.49423466,0.043309445
fenton_2025,41.71428571,weeks,f,length,cm,1,51.61182979,0.043153984
fenton_2025,41.85714286,weeks,f,length,cm,1,51.72918019,0.043000026
fenton_2025,42,weeks,f,length,cm,1,51.84626228,0.042847547
fenton_2025,42.14285714,weeks,f,length,cm,1,51.96305249,0.042696523
fenton_2025,42.28571429,weeks,f,length,cm,1,52.07952725,0.042546928
fenton_2025,42.42857143,weeks,f,length,cm,1,52.19566299,0.042398738
fenton_2025,42.57142857,weeks,f,length,cm,1,52.31143608,0.042251929
fenton_2025,42.71428571,weeks,f,length,cm,1,52.4268216,0.042106476
fenton_2025,42.85714286,weeks,f,length,cm,1,52.54179332,0.041962356
fenton_2025,43,weeks,f,length,cm,1,52.65632497,0.041819542
fenton_2025,43.14285714,weeks,f,length,cm,1,52.77039027,0.041678012
fenton_2025,43.28571429,weeks,f,length,cm,1,52.88396295,0.041537741
fenton_2025,43.42857143,weeks,f,length,cm,1,52.99701674,0.041398704
fenton_2025,43.57142857,weeks,f,length,cm,1,53.10952559,0.041260876
fenton_2025,43.71428571,weeks,f,length,cm,1,53.22146874,0.041124234
fenton_2025,43.85714286,weeks,f,length,cm,1,53.33283074,0.040988753
fenton_2025,44,weeks,f,length,cm,1,53.44359635,0.040854408
fenton_2025,44.14285714,weeks,f,length,cm,1,53.55375033,0.040721176
fenton_2025,44.28571429,weeks,f,length,cm,1,53.66327747,0.04058903
fenton_2025,44.42857143,weeks,f,length,cm,1,53.77216253,0.040457948
fenton_2025,44.57142857,weeks,f,length,cm,1,53.88038935,0.040327905
fenton_2025,44.71428571,weeks,f,length,cm,1,53.98792079,0.040198876
fenton_2025,44.85714286,weeks,f,length,cm,1,54.09469867,0.040070836
fenton_2025,45,weeks,f,length,cm,1,54.20066391,0.039943762
fenton_2025,45.14285714,weeks,f,length,cm,1,54.30575743,0.039817629
fenton_2025,45.28571429,weeks,f,length,cm,1,54.40992013,0.039692413
fenton_2025,45.42857143,weeks,f,length,cm,1,54.51309294,0.039568088
fenton_2025,45.57142857,weeks,f,length,cm,1,54.61522017,0.039444632
fenton_2025,45.71428571,weeks,f,length,cm,1,54.71632443,0.039322018
fenton_2025,45.85714286,weeks,f,length,cm,1,54.81650659,0.039200223
fenton_2025,46,weeks,f,length,cm,1,54.91587093,0.039079223
fenton_2025,46.14285714,weeks,f,length,cm,1,55.01452173,0.038958992
fenton_2025,46.28571429,weeks,f,length,cm,1,55.11256328,0.038839506
fenton_2025,46.42857143,weeks,f,length,cm,1,55.21009986,0.038720741
fenton_2025,46.57142857,weeks,f,length,cm,1,55.30724009,0.038602673
fenton_2025,46.71428571,weeks,f,length,cm,1,55.40419247,0.038485276
fenton_2025,46.85714286,weeks,f,length,cm,1,55.50126542,0.038368527
fenton_2025,47,weeks,f,length,cm,1,55.59877165,0.038252402
fenton_2025,47.14285714,weeks,f,length,cm,1,55.6970239,0.038136875
fenton_2025,47.28571429,weeks,f,length,cm,1,55.79633492,0.038021924
fenton_2025,47.42857143,weeks,f,length,cm,1,55.89701744,0.037907523
fenton_2025,47.57142857,weeks,f,length,cm,1,55.99936661,0.037793649
fenton_2025,47.71428571,weeks,f,length,cm,1,56.10327326,0.037680276
fenton_2025,47.85714286,weeks,f,length,cm,1,56.20822387,0.03756738
fenton_2025,48,weeks,f,length,cm,1,56.31368737,0.037454935
fenton_2025,48.14285714,weeks,f,length,cm,1,56.41913267,0.037342917
fenton_2025,48.28571429,weeks,f,length,cm,1,56.52402867,0.037231299
fenton_2025,48.42857143,weeks,f,length,cm,1,56.62784429,0.037120058
fenton_2025,48.57142857,weeks,f,length,cm,1,56.73005489,0.037009166
fenton_2025,48.71428571,weeks,f,length,cm,1,56.83028425,0.036898602
fenton_2025,48.85714286,weeks,f,length,cm,1,56.92830453,0.036788344
fenton_2025,49,weeks,f,length,cm,1,57.02389436,0.03667837
fenton_2025,49.14285714,weeks,f,length,cm,1,57.11683237,0.036568658
fenton_2025,49.28571429,weeks,f,length,cm,1,57.20689719,0.036459186
fenton_2025,49.42857143,weeks,f,length,cm,1,57.29386743,0.036349934
fenton_2025,49.57142857,weeks,f,length,cm,1,57.37754673,0.036240879
fenton_2025,49.71428571,weeks,f,length,cm,1,57.45831393,0.036131983
fenton_2025,49.85714286,weeks,f,length,cm,1,57.53712305,0.036023194
fenton_2025,50,weeks,f,length,cm,1,57.61495313,0.035914458
fenton_2025,22.5,weeks,f,weight,g,0.301964154,470.8745453,0.137999539
fenton_2025,22.57142857,weeks,f,weight,g,0.314030949,476.2472031,0.137996711
fenton_2025,22.71428571,weeks,f,weight,g,0.342124204,488.752642,0.137990289
fenton_2025,22.85714286,weeks,f,weight,g,0.370311526,501.2911787,0.137984335
fenton_2025,23,weeks,f,weight,g,0.398655626,513.8848787,0.137979161
fenton_2025,23.14285714,weeks,f,weight,g,0.427219215,526.5558071,0.13797508
fenton_2025,23.28571429,weeks,f,weight,g,0.456065006,539.3260292,0.137972404
fenton_2025,23.42857143,weeks,f,weight,g,0.485255709,552.2176103,0.137971444
fenton_2025,23.57142857,weeks,f,weight,g,0.514846197,565.2526157,0.137972514
fenton_2025,23.71428571,weeks,f,weight,g,0.544711047,578.4531106,0.137975925
fenton_2025,23.85714286,weeks,f,weight,g,0.574544541,591.8411604,0.137981989
fenton_2025,24,weeks,f,weight,g,0.604033123,605.4388302,0.137991019
fenton_2025,24.14285714,weeks,f,weight,g,0.632863236,619.2681853,0.138003327
fenton_2025,24.28571429,weeks,f,weight,g,0.660721323,633.3512911,0.138019225
fenton_2025,24.42857143,weeks,f,weight,g,0.687293828,647.7102128,0.138039025
fenton_2025,24.57142857,weeks,f,weight,g,0.712273664,662.3663145,0.138063039
fenton_2025,24.71428571,weeks,f,weight,g,0.735502596,677.3248339,0.138091579
fenton_2025,24.85714286,weeks,f,weight,g,0.756971234,692.5748822,0.138124958
fenton_2025,25,weeks,f,weight,g,0.776676661,708.1048695,0.138163488
fenton_2025,25.14285714,weeks,f,weight,g,0.794615958,723.9032059,0.138207481
fenton_2025,25.28571429,weeks,f,weight,g,0.810786209,739.9583014,0.138257249
fenton_2025,25.42857143,weeks,f,weight,g,0.825184496,756.2585661,0.138313104
fenton_2025,25.57142857,weeks,f,weight,g,0.83780788,772.7924102,0.138375359
fenton_2025,25.71428571,weeks,f,weight,g,0.84865295,789.5482436,0.138444325
fenton_2025,25.85714286,weeks,f,weight,g,0.857715819,806.5144765,0.138520315
fenton_2025,26,weeks,f,weight,g,0.86499258,823.6795189,0.138603641
fenton_2025,26.14285714,weeks,f,weight,g,0.870479325,841.031781,0.138694615
fenton_2025,26.28571429,weeks,f,weight,g,0.874172149,858.5596727,0.138793549
fenton_2025,26.42857143,weeks,f,weight,g,0.876067143,876.2516042,0.138900756
fenton_2025,26.57142857,weeks,f,weight,g,0.876160477,894.0959855,0.139016547
fenton_2025,26.71428571,weeks,f,weight,g,0.874450092,912.0812267,0.139141235
fenton_2025,26.85714286,weeks,f,weight,g,0.870935698,930.195738,0.139275132
fenton_2025,27,weeks,f,weight,g,0.865617082,948.4279293,0.139418551
fenton_2025,27.14285714,weeks,f,weight,g,0.858494031,966.7662108,0.139571802
fenton_2025,27.28571429,weeks,f,weight,g,0.849566333,985.1989925,0.139735199
fenton_2025,27.42857143,weeks,f,weight,g,0.838833776,1003.714684,0.139909054
fenton_2025,27.57142857,weeks,f,weight,g,0.826295858,1022.302333,0.140093663
fenton_2025,27.71428571,weeks,f,weight,g,0.811945474,1040.965606,0.140288995
fenton_2025,27.85714286,weeks,f,weight,g,0.79576891,1059.722795,0.140494683
fenton_2025,28,weeks,f,weight,g,0.777752166,1078.592828,0.140710348
fenton_2025,28.14285714,weeks,f,weight,g,0.757881239,1097.594632,0.140935609
fenton_2025,28.28571429,weeks,f,weight,g,0.736142131,1116.747134,0.141170089
fenton_2025,28.42857143,weeks,f,weight,g,0.71252084,1136.069261,0.141413406
fenton_2025,28.57142857,weeks,f,weight,g,0.687011872,1155.579941,0.141665181
fenton_2025,28.71428571,weeks,f,weight,g,0.659805409,1175.298101,0.141925034
fenton_2025,28.85714286,weeks,f,weight,g,0.631287306,1195.242668,0.142192587
fenton_2025,29,weeks,f,weight,g,0.601851924,1215.43257,0.142467458
fenton_2025,29.14285714,weeks,f,weight,g,0.571893627,1235.886733,0.14274927
fenton_2025,29.28571429,weeks,f,weight,g,0.541806777,1256.624086,0.143037641
fenton_2025,29.42857143,weeks,f,weight,g,0.511985737,1277.663555,0.143332192
fenton_2025,29.57142857,weeks,f,weight,g,0.482819815,1299.024067,0.143632544
fenton_2025,29.71428571,weeks,f,weight,g,0.454582109,1320.72455,0.143938316
fenton_2025,29.85714286,weeks,f,weight,g,0.427429506,1342.783932,0.14424913
fenton_2025,30,weeks,f,weight,g,0.401513839,1365.221139,0.144564606
fenton_2025,30.14285714,weeks,f,weight,g,0.376986939,1388.055098,0.144884364
fenton_2025,30.28571429,weeks,f,weight,g,0.35400064,1411.304738,0.145208024
fenton_2025,30.42857143,weeks,f,weight,g,0.332706774,1434.988984,0.145535206
fenton_2025,30.57142857,weeks,f,weight,g,0.313252123,1459.126039,0.145865466
fenton_2025,30.71428571,weeks,f,weight,g,0.295667254,1483.717393,0.146196849
fenton_2025,30.85714286,weeks,f,weight,g,0.279866522,1508.74783,0.146525891
fenton_2025,31,weeks,f,weight,g,0.265759232,1534.201404,0.146849062
fenton_2025,31.14285714,weeks,f,weight,g,0.253254687,1560.062173,0.147162832
fenton_2025,31.28571429,weeks,f,weight,g,0.24226219,1586.314192,0.147463673
fenton_2025,31.42857143,weeks,f,weight,g,0.232691044,1612.941518,0.147748054
fenton_2025,31.57142857,weeks,f,weight,g,0.224451625,1639.928205,0.148012446
fenton_2025,31.71428571,weeks,f,weight,g,0.217478965,1667.258311,0.14825332
fenton_2025,31.85714286,weeks,f,weight,g,0.211732753,1694.915891,0.148467145
fenton_2025,32,weeks,f,weight,g,0.20717375,1722.885002,0.148650392
fenton_2025,32.14285714,weeks,f,weight,g,0.203762717,1751.149699,0.148799532
fenton_2025,32.28571429,weeks,f,weight,g,0.201460416,1779.694039,0.148911035
fenton_2025,32.42857143,weeks,f,weight,g,0.200227607,1808.502077,0.148981372
fenton_2025,32.57142857,weeks,f,weight,g,0.200023954,1837.557957,0.149007146
fenton_2025,32.71428571,weeks,f,weight,g,0.200783875,1866.84786,0.148988026
fenton_2025,32.85714286,weeks,f,weight,g,0.202416542,1896.359996,0.148926746
fenton_2025,33,weeks,f,weight,g,0.20483003,1926.082666,0.148826173
fenton_2025,33.14285714,weeks,f,weight,g,0.207932413,1956.004172,0.148689175
fenton_2025,33.28571429,weeks,f,weight,g,0.211631768,1986.112815,0.14851862
fenton_2025,33.42857143,weeks,f,weight,g,0.215836167,2016.396894,0.148317373
fenton_2025,33.57142857,weeks,f,weight,g,0.220453764,2046.844712,0.148088304
fenton_2025,33.71428571,weeks,f,weight,g,0.225394479,2077.444568,0.147834278
fenton_2025,33.85714286,weeks,f,weight,g,0.230570006,2108.184765,0.147558165
fenton_2025,34,weeks,f,weight,g,0.235892114,2139.053602,0.147262829
fenton_2025,34.14285714,weeks,f,weight,g,0.241272571,2170.03938,0.14695114
fenton_2025,34.28571429,weeks,f,weight,g,0.246623148,2201.130401,0.146625965
fenton_2025,34.42857143,weeks,f,weight,g,0.251855612,2232.314965,0.14629017
fenton_2025,34.57142857,weeks,f,weight,g,0.256881714,2263.581372,0.145946623
fenton_2025,34.71428571,weeks,f,weight,g,0.261612727,2294.917925,0.145598192
fenton_2025,34.85714286,weeks,f,weight,g,0.265959451,2326.312924,0.145247743
fenton_2025,35,weeks,f,weight,g,0.269832666,2357.754669,0.144898145
fenton_2025,35.14285714,weeks,f,weight,g,0.273143151,2389.231462,0.144552264
fenton_2025,35.28571429,weeks,f,weight,g,0.275801685,2420.731602,0.144212968
fenton_2025,35.42857143,weeks,f,weight,g,0.277719047,2452.243393,0.143883124
fenton_2025,35.57142857,weeks,f,weight,g,0.278806023,2483.755167,0.143565599
fenton_2025,35.71428571,weeks,f,weight,g,0.278973525,2515.256055,0.143263261
fenton_2025,35.85714286,weeks,f,weight,g,0.27813259,2546.735979,0.142978977
fenton_2025,36,weeks,f,weight,g,0.276194265,2578.184896,0.142715615
fenton_2025,36.14285714,weeks,f,weight,g,0.273069593,2609.592762,0.142476041
fenton_2025,36.28571429,weeks,f,weight,g,0.268669619,2640.949535,0.142263124
fenton_2025,36.42857143,weeks,f,weight,g,0.262905388,2672.245171,0.14207973
fenton_2025,36.57142857,weeks,f,weight,g,0.255692796,2703.469629,0.141928612
fenton_2025,36.71428571,weeks,f,weight,g,0.247059324,2734.612863,0.141809894
fenton_2025,36.85714286,weeks,f,weight,g,0.237144037,2765.664832,0.141721067
fenton_2025,37,weeks,f,weight,g,0.226090855,2796.615492,0.141659509
fenton_2025,37.14285714,weeks,f,weight,g,0.214043694,2827.454801,0.1416226
fenton_2025,37.28571429,weeks,f,weight,g,0.201146472,2858.172714,0.141607717
fenton_2025,37.42857143,weeks,f,weight,g,0.187543106,2888.75919,0.141612237
fenton_2025,37.57142857,weeks,f,weight,g,0.173377516,2919.204446,0.14163354
fenton_2025,37.71428571,weeks,f,weight,g,0.158793628,2949.504703,0.141669003
fenton_2025,37.85714286,weeks,f,weight,g,0.143935378,2979.662187,0.141716005
fenton_2025,38,weeks,f,weight,g,0.128946703,3009.679385,0.141771923
fenton_2025,38.14285714,weeks,f,weight,g,0.11397154,3039.558782,0.141834135
fenton_2025,38.28571429,weeks,f,weight,g,0.099153825,3069.302866,0.141900021
fenton_2025,38.42857143,weeks,f,weight,g,0.084637496,3098.914121,0.141966957
fenton_2025,38.57142857,weeks,f,weight,g,0.070566488,3128.395035,0.142032348
fenton_2025,38.71428571,weeks,f,weight,g,0.057084736,3157.748094,0.14209419
fenton_2025,38.85714286,weeks,f,weight,g,0.044336173,3186.975784,0.142151069
fenton_2025,39,weeks,f,weight,g,0.032464728,3216.080591,0.142201599
fenton_2025,39.14285714,weeks,f,weight,g,0.021614335,3245.065003,0.142244394
fenton_2025,39.28571429,weeks,f,weight,g,0.011928924,3273.931504,0.142278067
fenton_2025,39.42857143,weeks,f,weight,g,0.003552427,3302.682582,0.14230123
fenton_2025,39.57142857,weeks,f,weight,g,-0.003376606,3331.320723,0.142312497
fenton_2025,39.71428571,weeks,f,weight,g,-0.008843418,3359.848412,0.142310482
fenton_2025,39.85714286,weeks,f,weight,g,-0.012957043,3388.268138,0.142293797
fenton_2025,40,weeks,f,weight,g,-0.015831898,3416.582384,0.142261057
fenton_2025,40.14285714,weeks,f,weight,g,-0.017582398,3444.793639,0.142210873
fenton_2025,40.28571429,weeks,f,weight,g,-0.018322961,3472.904388,0.142141859
fenton_2025,40.42857143,weeks,f,weight,g,-0.018168002,3500.917118,0.142052629
fenton_2025,40.57142857,weeks,f,weight,g,-0.017231939,3528.834315,0.141941847
fenton_2025,40.71428571,weeks,f,weight,g,-0.015629187,3556.658465,0.141809346
fenton_2025,40.85714286,weeks,f,weight,g,-0.013474164,3584.392054,0.14165613
fenton_2025,41,weeks,f,weight,g,-0.010881286,3612.03757,0.141483253
fenton_2025,41.14285714,weeks,f,weight,g,-0.00796497,3639.597498,0.14129177
fenton_2025,41.28571429,weeks,f,weight,g,-0.004839633,3667.074324,0.141082734
fenton_2025,41.42857143,weeks,f,weight,g,-0.001619692,3694.470535,0.140857201
fenton_2025,41.57142857,weeks,f,weight,g,0.001582846,3721.788617,0.140616223
fenton_2025,41.71428571,weeks,f,weight,g,0.004711383,3749.031057,0.140360856
fenton_2025,41.85714286,weeks,f,weight,g,0.007764734,3776.20034,0.140092155
fenton_2025,42,weeks,f,weight,g,0.01074412,3803.298954,0.139811172
fenton_2025,42.14285714,weeks,f,weight,g,0.013650764,3830.329384,0.139518963
fenton_2025,42.28571429,weeks,f,weight,g,0.016485889,3857.294117,0.139216581
fenton_2025,42.42857143,weeks,f,weight,g,0.019250717,3884.195639,0.138905082
fenton_2025,42.57142857,weeks,f,weight,g,0.021946472,3911.036436,0.138585519
fenton_2025,42.71428571,weeks,f,weight,g,0.024574374,3937.818995,0.138258946
fenton_2025,42.85714286,weeks,f,weight,g,0.027135648,3964.545802,0.137926419
fenton_2025,43,weeks,f,weight,g,0.029631515,3991.219343,0.137588991
fenton_2025,43.14285714,weeks,f,weight,g,0.032063198,4017.842105,0.137247716
fenton_2025,43.28571429,weeks,f,weight,g,0.03443192,4044.416573,0.136903649
fenton_2025,43.42857143,weeks,f,weight,g,0.036738902,4070.945235,0.136557845
fenton_2025,43.57142857,weeks,f,weight,g,0.038985368,4097.430577,0.136211356
fenton_2025,43.71428571,weeks,f,weight,g,0.04117254,4123.875084,0.135865239
fenton_2025,43.85714286,weeks,f,weight,g,0.043301641,4150.281244,0.135520546
fenton_2025,44,weeks,f,weight,g,0.045373894,4176.651542,0.135178333
fenton_2025,44.14285714,weeks,f,weight,g,0.04739052,4202.988465,0.134839653
fenton_2025,44.28571429,weeks,f,weight,g,0.049352744,4229.294499,0.134505561
fenton_2025,44.42857143,weeks,f,weight,g,0.051261787,4255.572131,0.134177111
fenton_2025,44.57142857,weeks,f,weight,g,0.053118873,4281.823847,0.133855358
fenton_2025,44.71428571,weeks,f,weight,g,0.054925224,4308.052132,0.133541356
fenton_2025,44.85714286,weeks,f,weight,g,0.056682062,4334.259474,0.133236158
fenton_2025,45,weeks,f,weight,g,0.058390608,4360.448359,0.13294082
fenton_2025,45.14285714,weeks,f,weight,g,0.060052084,4386.621272,0.132656395
fenton_2025,45.28571429,weeks,f,weight,g,0.061667712,4412.780701,0.132383939
fenton_2025,45.42857143,weeks,f,weight,g,0.063238715,4438.929132,0.132124504
fenton_2025,45.57142857,weeks,f,weight,g,0.064766313,4465.069004,0.131879115
fenton_2025,45.71428571,weeks,f,weight,g,0.06625173,4491.201675,0.131648066
fenton_2025,45.85714286,weeks,f,weight,g,0.067696192,4517.327423,0.131430925
fenton_2025,46,weeks,f,weight,g,0.069100924,4543.44648,0.131227228
fenton_2025,46.14285714,weeks,f,weight,g,0.070467151,4569.559075,0.131036513
fenton_2025,46.28571429,weeks,f,weight,g,0.071796099,4595.66544,0.130858315
fenton_2025,46.42857143,weeks,f,weight,g,0.073088992,4621.765805,0.130692171
fenton_2025,46.57142857,weeks,f,weight,g,0.074347056,4647.860402,0.130537617
fenton_2025,46.71428571,weeks,f,weight,g,0.075571509,4673.94946,0.130394189
fenton_2025,46.85714286,weeks,f,weight,g,0.076763565,4700.03321,0.130261425
fenton_2025,47,weeks,f,weight,g,0.077924435,4726.111884,0.13013886
fenton_2025,47.14285714,weeks,f,weight,g,0.079055332,4752.185712,0.13002603
fenton_2025,47.28571429,weeks,f,weight,g,0.080157469,4778.254925,0.129922473
fenton_2025,47.42857143,weeks,f,weight,g,0.081232057,4804.319754,0.129827725
fenton_2025,47.57142857,weeks,f,weight,g,0.08228031,4830.380429,0.129741321
fenton_2025,47.71428571,weeks,f,weight,g,0.083303464,4856.437181,0.129662799
fenton_2025,47.85714286,weeks,f,weight,g,0.08430278,4882.490241,0.129591694
fenton_2025,48,weeks,f,weight,g,0.085279517,4908.539839,0.129527544
fenton_2025,48.14285714,weeks,f,weight,g,0.086234936,4934.586207,0.129469884
fenton_2025,48.28571429,weeks,f,weight,g,0.087170298,4960.629575,0.129418251
fenton_2025,48.42857143,weeks,f,weight,g,0.088086863,4986.670174,0.129372181
fenton_2025,48.57142857,weeks,f,weight,g,0.088985889,5012.708235,0.129331211
fenton_2025,48.71428571,weeks,f,weight,g,0.089868545,5038.743988,0.129294877
fenton_2025,48.85714286,weeks,f,weight,g,0.090735916,5064.777664,0.129262716
fenton_2025,49,weeks,f,weight,g,0.091589083,5090.809495,0.129234263
fenton_2025,49.14285714,weeks,f,weight,g,0.092429127,5116.839709,0.129209056
fenton_2025,49.28571429,weeks,f,weight,g,0.093257128,5142.86854,0.12918663
fenton_2025,49.42857143,weeks,f,weight,g,0.094074167,5168.896216,0.129166522
fenton_2025,49.57142857,weeks,f,weight,g,0.094881357,5194.92297,0.129148269
fenton_2025,49.71428571,weeks,f,weight,g,0.095680575,5220.949031,0.129131407
fenton_2025,49.85714286,weeks,f,weight,g,0.096474454,5246.974631,0.129115472
fenton_2025,50,weeks,f,weight,g,0.097265665,5273,0.1291
fenton_2025,22.5,weeks,m,head_circ,cm,1,19.89694012,0.064866521
fenton_2025,22.57142857,weeks,m,head_circ,cm,1,19.96444837,0.064738721
fenton_2025,22.71428571,weeks,m,head_circ,cm,1,20.12141101,0.06444145
fenton_2025,22.85714286,weeks,m,head_circ,cm,1,20.27827245,0.06414399
fenton_2025,23,weeks,m,head_circ,cm,1,20.43496521,0.063846213
fenton_2025,23.14285714,weeks,m,head_circ,cm,1,20.59142182,0.063547993
fenton_2025,23.28571429,weeks,m,head_circ,cm,1,20.74757482,0.063249205
fenton_2025,23.42857143,weeks,m,head_circ,cm,1,20.90335673,0.062949722
fenton_2025,23.57142857,weeks,m,head_circ,cm,1,21.05870169,0.062649509
fenton_2025,23.71428571,weeks,m,head_circ,cm,1,21.21358103,0.062350663
fenton_2025,23.85714286,weeks,m,head_circ,cm,1,21.36800322,0.062057409
fenton_2025,24,weeks,m,head_circ,cm,1,21.52197839,0.061774065
fenton_2025,24.14285714,weeks,m,head_circ,cm,1,21.67551662,0.06150495
fenton_2025,24.28571429,weeks,m,head_circ,cm,1,21.82862802,0.061254381
fenton_2025,24.42857143,weeks,m,head_circ,cm,1,21.9813227,0.061026677
fenton_2025,24.57142857,weeks,m,head_circ,cm,1,22.13360874,0.060825948
fenton_2025,24.71428571,weeks,m,head_circ,cm,1,22.28544775,0.060651529
fenton_2025,24.85714286,weeks,m,head_circ,cm,1,22.43675486,0.060497977
fenton_2025,25,weeks,m,head_circ,cm,1,22.58744321,0.060359645
fenton_2025,25.14285714,weeks,m,head_circ,cm,1,22.73742589,0.060230882
fenton_2025,25.28571429,weeks,m,head_circ,cm,1,22.88661603,0.060106039
fenton_2025,25.42857143,weeks,m,head_circ,cm,1,23.03492676,0.059979468
fenton_2025,25.57142857,weeks,m,head_circ,cm,1,23.18228166,0.059845701
fenton_2025,25.71428571,weeks,m,head_circ,cm,1,23.32884566,0.059703461
fenton_2025,25.85714286,weeks,m,head_circ,cm,1,23.47502495,0.059555663
fenton_2025,26,weeks,m,head_circ,cm,1,23.62123623,0.059405402
fenton_2025,26.14285714,weeks,m,head_circ,cm,1,23.76789618,0.059255773
fenton_2025,26.28571429,weeks,m,head_circ,cm,1,23.91542151,0.059109874
fenton_2025,26.42857143,weeks,m,head_circ,cm,1,24.06422891,0.058970799
fenton_2025,26.57142857,weeks,m,head_circ,cm,1,24.21471685,0.058841524
fenton_2025,26.71428571,weeks,m,head_circ,cm,1,24.36686497,0.058722246
fenton_2025,26.85714286,weeks,m,head_circ,cm,1,24.52023405,0.058610383
fenton_2025,27,weeks,m,head_circ,cm,1,24.67436667,0.058503233
fenton_2025,27.14285714,weeks,m,head_circ,cm,1,24.82880539,0.058398093
fenton_2025,27.28571429,weeks,m,head_circ,cm,1,24.98309278,0.058292263
fenton_2025,27.42857143,weeks,m,head_circ,cm,1,25.13677142,0.058183038
fenton_2025,27.57142857,weeks,m,head_circ,cm,1,25.28939886,0.058067642
fenton_2025,27.71428571,weeks,m,head_circ,cm,1,25.44087711,0.05794156
fenton_2025,27.85714286,weeks,m,head_circ,cm,1,25.59145264,0.05779854
fenton_2025,28,weeks,m,head_circ,cm,1,25.74138693,0.057632254
fenton_2025,28.14285714,weeks,m,head_circ,cm,1,25.89094143,0.057436375
fenton_2025,28.28571429,weeks,m,head_circ,cm,1,26.04037759,0.057204574
fenton_2025,28.42857143,weeks,m,head_circ,cm,1,26.18995687,0.056930526
